Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83970,-,-,-,34.09,-117.34,-8,351,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,1,1,20,0,0,0,5,0.14400000000000002,2.6,99.56,8,960.0
2017,1,1,20,30,0,0,5,0.14400000000000002,2.5,99.57000000000001,8,960.0
2017,1,1,21,0,0,0,6,0.14400000000000002,2.5,100.0,8,960.0
2017,1,1,21,30,0,0,6,0.14400000000000002,2.4000000000000004,100.0,8,960.0
2017,1,1,22,0,0,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,1,22,30,0,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,1,23,0,0,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,1,23,30,0,0,6,0.14400000000000002,2.2,100.0,8,960.0
2017,1,2,0,0,0,0,6,0.14400000000000002,2.2,100.0,8,960.0
2017,1,2,0,30,0,0,6,0.14400000000000002,2.2,100.0,8,960.0
2017,1,2,1,0,0,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,2,1,30,0,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,2,2,0,0,0,6,0.14400000000000002,2.4000000000000004,100.0,8,960.0
2017,1,2,2,30,0,0,6,0.14400000000000002,2.4000000000000004,100.0,8,960.0
2017,1,2,3,0,0,0,6,0.14400000000000002,2.4000000000000004,100.0,8,960.0
2017,1,2,3,30,0,0,6,0.14400000000000002,2.2,100.0,8,960.0
2017,1,2,4,0,0,0,6,0.14400000000000002,2.1,100.0,9,960.0
2017,1,2,4,30,0,0,6,0.14400000000000002,2.0,100.0,8,960.0
2017,1,2,5,0,0,0,6,0.14400000000000002,1.9000000000000001,100.0,8,960.0
2017,1,2,5,30,0,0,6,0.14400000000000002,1.9000000000000001,100.0,8,960.0
2017,1,2,6,0,0,0,6,0.14400000000000002,2.0,100.0,8,960.0
2017,1,2,6,30,0,0,6,0.14400000000000002,2.1,100.0,8,960.0
2017,1,2,7,0,0,0,6,0.14400000000000002,2.2,100.0,8,960.0
2017,1,2,7,30,25,0,6,0.14400000000000002,2.3000000000000003,100.0,8,960.0
2017,1,2,8,0,59,0,6,0.14400000000000002,2.5,100.0,8,960.0
2017,1,2,8,30,94,2,6,0.14400000000000002,2.6,100.0,8,970.0
2017,1,2,9,0,124,13,6,0.14400000000000002,2.7,100.0,9,970.0
2017,1,2,9,30,157,28,6,0.14400000000000002,2.8000000000000003,100.0,9,970.0
2017,1,2,10,0,202,117,6,0.14400000000000002,3.0,94.9,9,970.0
2017,1,2,10,30,204,39,6,0.14400000000000002,3.0,94.87,9,970.0
2017,1,2,11,0,191,14,6,0.14400000000000002,3.1,93.62,9,970.0
2017,1,2,11,30,198,15,6,0.14400000000000002,3.2,93.59,9,970.0
2017,1,2,12,0,200,15,5,0.14400000000000002,3.3000000000000003,86.5,10,960.0
2017,1,2,12,30,241,261,5,0.14400000000000002,3.4000000000000004,86.5,10,960.0
2017,1,2,13,0,236,190,5,0.14400000000000002,3.6,84.95,11,960.0
2017,1,2,13,30,202,50,5,0.14400000000000002,3.5,84.96000000000001,11,970.0
2017,1,2,14,0,188,219,5,0.14400000000000002,3.4000000000000004,84.14,11,970.0
2017,1,2,14,30,156,229,5,0.14400000000000002,3.2,84.17,10,970.0
2017,1,2,15,0,127,205,5,0.14400000000000002,3.0,84.37,10,970.0
2017,1,2,15,30,92,176,5,0.14400000000000002,2.3000000000000003,90.33,9,970.0
2017,1,2,16,0,56,117,5,0.14400000000000002,1.7000000000000002,92.85000000000001,9,970.0
2017,1,2,16,30,21,24,5,0.14400000000000002,1.4000000000000001,99.46000000000001,8,970.0
2017,1,2,17,0,0,0,6,0.14400000000000002,1.2000000000000002,100.0,8,970.0
2017,1,2,17,30,0,0,6,0.14400000000000002,1.2000000000000002,100.0,8,970.0
2017,1,2,18,0,0,0,6,0.14400000000000002,1.3,100.0,8,970.0
2017,1,2,18,30,0,0,6,0.14400000000000002,1.2000000000000002,100.0,8,970.0
2017,1,2,19,0,0,0,6,0.14400000000000002,1.2000000000000002,100.0,8,970.0
2017,1,2,19,30,0,0,6,0.14400000000000002,1.1,100.0,8,970.0
2017,1,2,20,0,0,0,6,0.14400000000000002,1.0,100.0,8,970.0
2017,1,2,20,30,0,0,4,0.14400000000000002,1.0,100.0,8,970.0
2017,1,2,21,0,0,0,4,0.14400000000000002,1.0,100.0,8,970.0
2017,1,2,21,30,0,0,4,0.14400000000000002,1.0,100.0,7,970.0
2017,1,2,22,0,0,0,4,0.14400000000000002,1.0,100.0,7,970.0
2017,1,2,22,30,0,0,4,0.14400000000000002,0.9,100.0,7,970.0
2017,1,2,23,0,0,0,4,0.14400000000000002,0.9,100.0,7,970.0
2017,1,2,23,30,0,0,4,0.14400000000000002,0.9,100.0,7,970.0
2017,1,3,0,0,0,0,4,0.14400000000000002,0.9,100.0,8,970.0
2017,1,3,0,30,0,0,4,0.14400000000000002,0.9,100.0,8,970.0
2017,1,3,1,0,0,0,4,0.14400000000000002,0.9,100.0,8,970.0
2017,1,3,1,30,0,0,4,0.14400000000000002,0.8,100.0,8,970.0
2017,1,3,2,0,0,0,4,0.14400000000000002,0.7000000000000001,100.0,8,970.0
2017,1,3,2,30,0,0,4,0.14400000000000002,0.7000000000000001,100.0,8,970.0
2017,1,3,3,0,0,0,4,0.14400000000000002,0.7000000000000001,100.0,8,970.0
2017,1,3,3,30,0,0,4,0.14400000000000002,0.6000000000000001,100.0,7,970.0
2017,1,3,4,0,0,0,4,0.14400000000000002,0.5,100.0,7,970.0
2017,1,3,4,30,0,0,4,0.14400000000000002,0.5,100.0,7,970.0
2017,1,3,5,0,0,0,4,0.14400000000000002,0.5,100.0,7,970.0
2017,1,3,5,30,0,0,4,0.14400000000000002,0.5,100.0,7,970.0
2017,1,3,6,0,0,0,4,0.14400000000000002,0.6000000000000001,100.0,7,970.0
2017,1,3,6,30,0,0,4,0.14400000000000002,0.6000000000000001,100.0,7,970.0
2017,1,3,7,0,0,0,4,0.14400000000000002,0.7000000000000001,100.0,7,970.0
2017,1,3,7,30,33,189,4,0.14400000000000002,0.9,100.0,8,970.0
2017,1,3,8,0,64,288,5,0.14400000000000002,1.1,99.59,9,970.0
2017,1,3,8,30,93,348,5,0.14400000000000002,1.0,92.99,9,970.0
2017,1,3,9,0,115,402,5,0.14400000000000002,0.9,84.47,10,970.0
2017,1,3,9,30,159,312,5,0.14400000000000002,0.9,78.96000000000001,11,970.0
2017,1,3,10,0,190,296,4,0.14400000000000002,0.9,70.71000000000001,12,970.0
2017,1,3,10,30,216,67,4,0.14400000000000002,1.1,70.68,13,970.0
2017,1,3,11,0,237,244,4,0.14400000000000002,1.4000000000000001,64.39,14,970.0
2017,1,3,11,30,234,53,4,0.14400000000000002,1.5,64.35,14,970.0
2017,1,3,12,0,253,111,4,0.14400000000000002,1.7000000000000002,60.24,14,970.0
2017,1,3,12,30,249,126,4,0.14400000000000002,1.8,60.22,14,970.0
2017,1,3,13,0,238,165,4,0.14400000000000002,1.9000000000000001,60.78,14,970.0
2017,1,3,13,30,217,111,4,0.14400000000000002,2.0,64.93,14,970.0
2017,1,3,14,0,192,123,4,0.14400000000000002,2.1,65.94,14,970.0
2017,1,3,14,30,161,169,4,0.14400000000000002,2.0,70.48,13,970.0
2017,1,3,15,0,129,155,5,0.14400000000000002,1.9000000000000001,72.9,13,970.0
2017,1,3,15,30,92,138,5,0.14400000000000002,1.3,77.96000000000001,12,970.0
2017,1,3,16,0,55,104,6,0.14400000000000002,0.8,88.86,11,970.0
2017,1,3,16,30,21,28,6,0.14400000000000002,0.7000000000000001,95.13,10,970.0
2017,1,3,17,0,0,0,5,0.14400000000000002,0.6000000000000001,92.48,9,970.0
2017,1,3,17,30,0,0,5,0.14400000000000002,0.4,92.49,9,970.0
2017,1,3,18,0,0,0,5,0.14400000000000002,0.30000000000000004,91.19,9,970.0
2017,1,3,18,30,0,0,5,0.14400000000000002,0.30000000000000004,97.68,9,970.0
2017,1,3,19,0,0,0,5,0.14400000000000002,0.30000000000000004,97.43,9,970.0
2017,1,3,19,30,0,0,5,0.14400000000000002,0.2,97.43,8,970.0
2017,1,3,20,0,0,0,5,0.14400000000000002,0.2,97.39,8,970.0
2017,1,3,20,30,0,0,5,0.14400000000000002,0.1,97.41,8,970.0
2017,1,3,21,0,0,0,5,0.14400000000000002,0.1,97.57000000000001,8,970.0
2017,1,3,21,30,0,0,4,0.14400000000000002,0.1,100.0,7,970.0
2017,1,3,22,0,0,0,4,0.14400000000000002,0.1,100.0,7,970.0
2017,1,3,22,30,0,0,4,0.14400000000000002,0.1,100.0,7,970.0
2017,1,3,23,0,0,0,4,0.14400000000000002,0.1,100.0,7,970.0
2017,1,3,23,30,0,0,4,0.14400000000000002,0.2,100.0,7,970.0
2017,1,4,0,0,0,0,4,0.14400000000000002,0.4,100.0,7,970.0
2017,1,4,0,30,0,0,4,0.14400000000000002,0.4,100.0,6,970.0
2017,1,4,1,0,0,0,4,0.14400000000000002,0.5,100.0,6,970.0
2017,1,4,1,30,0,0,4,0.14400000000000002,0.5,100.0,6,970.0
2017,1,4,2,0,0,0,4,0.14400000000000002,0.5,100.0,6,970.0
2017,1,4,2,30,0,0,4,0.14400000000000002,0.5,100.0,6,970.0
2017,1,4,3,0,0,0,4,0.14400000000000002,0.5,100.0,6,970.0
2017,1,4,3,30,0,0,4,0.14400000000000002,0.4,100.0,6,970.0
2017,1,4,4,0,0,0,4,0.14400000000000002,0.4,100.0,6,970.0
2017,1,4,4,30,0,0,4,0.14400000000000002,0.4,100.0,6,970.0
2017,1,4,5,0,0,0,4,0.14400000000000002,0.4,100.0,6,970.0
2017,1,4,5,30,0,0,4,0.14400000000000002,0.30000000000000004,100.0,6,970.0
2017,1,4,6,0,0,0,4,0.14400000000000002,0.30000000000000004,100.0,6,970.0
2017,1,4,6,30,0,0,4,0.14400000000000002,0.30000000000000004,100.0,6,970.0
2017,1,4,7,0,0,0,4,0.14400000000000002,0.30000000000000004,97.27,7,970.0
2017,1,4,7,30,29,373,4,0.14400000000000002,0.30000000000000004,90.78,8,970.0
2017,1,4,8,0,46,553,5,0.14400000000000002,0.30000000000000004,89.14,9,970.0
2017,1,4,8,30,57,667,5,0.14400000000000002,0.9,83.27,10,970.0
2017,1,4,9,0,66,737,6,0.14400000000000002,1.5,84.77,11,970.0
2017,1,4,9,30,72,787,6,0.14400000000000002,1.8,79.25,12,970.0
2017,1,4,10,0,122,612,7,0.14400000000000002,2.1,77.93,13,970.0
2017,1,4,10,30,81,840,7,0.14400000000000002,2.3000000000000003,77.89,13,970.0
2017,1,4,11,0,223,336,7,0.14400000000000002,2.5,75.23,14,970.0
2017,1,4,11,30,249,93,7,0.14400000000000002,2.6,75.19,14,970.0
2017,1,4,12,0,238,323,8,0.14400000000000002,2.8000000000000003,77.66,14,970.0
2017,1,4,12,30,220,386,8,0.14400000000000002,2.8000000000000003,77.64,14,970.0
2017,1,4,13,0,96,806,8,0.14400000000000002,2.9000000000000004,79.83,14,970.0
2017,1,4,13,30,211,259,8,0.14400000000000002,2.9000000000000004,85.26,13,970.0
2017,1,4,14,0,147,484,8,0.14400000000000002,2.9000000000000004,86.76,13,970.0
2017,1,4,14,30,153,280,8,0.14400000000000002,2.8000000000000003,92.73,13,970.0
2017,1,4,15,0,125,254,8,0.14400000000000002,2.7,93.43,13,970.0
2017,1,4,15,30,92,221,8,0.14400000000000002,2.1,99.91,12,970.0
2017,1,4,16,0,57,160,9,0.14400000000000002,1.6,100.0,11,970.0
2017,1,4,16,30,22,56,8,0.14400000000000002,1.3,100.0,10,970.0
2017,1,4,17,0,0,0,8,0.14400000000000002,1.1,100.0,10,970.0
2017,1,4,17,30,0,0,8,0.14400000000000002,1.0,100.0,10,970.0
2017,1,4,18,0,0,0,8,0.14400000000000002,1.0,100.0,10,970.0
2017,1,4,18,30,0,0,8,0.14400000000000002,0.9,100.0,10,970.0
2017,1,4,19,0,0,0,8,0.14400000000000002,0.9,100.0,10,970.0
2017,1,4,19,30,0,0,8,0.14400000000000002,0.9,100.0,10,970.0
2017,1,4,20,0,0,0,8,0.14400000000000002,0.9,100.0,10,970.0
2017,1,4,20,30,0,0,8,0.14400000000000002,0.9,100.0,10,970.0
2017,1,4,21,0,0,0,8,0.14400000000000002,1.0,100.0,10,970.0
2017,1,4,21,30,0,0,8,0.14400000000000002,1.0,100.0,10,970.0
2017,1,4,22,0,0,0,8,0.14400000000000002,1.1,100.0,10,970.0
2017,1,4,22,30,0,0,8,0.14400000000000002,1.2000000000000002,100.0,10,970.0
2017,1,4,23,0,0,0,8,0.14400000000000002,1.3,100.0,10,970.0
2017,1,4,23,30,0,0,8,0.14400000000000002,1.4000000000000001,100.0,10,970.0
2017,1,5,0,0,0,0,8,0.14400000000000002,1.5,100.0,10,960.0
2017,1,5,0,30,0,0,8,0.14400000000000002,1.6,100.0,10,960.0
2017,1,5,1,0,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,1,30,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,2,0,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,2,30,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,3,0,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,3,30,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,4,0,0,0,8,0.14400000000000002,1.8,100.0,11,960.0
2017,1,5,4,30,0,0,8,0.14400000000000002,1.8,100.0,11,960.0
2017,1,5,5,0,0,0,8,0.14400000000000002,1.8,100.0,11,960.0
2017,1,5,5,30,0,0,8,0.14400000000000002,1.8,100.0,11,960.0
2017,1,5,6,0,0,0,8,0.14400000000000002,1.8,100.0,11,960.0
2017,1,5,6,30,0,0,8,0.14400000000000002,1.9000000000000001,100.0,11,960.0
2017,1,5,7,0,0,0,9,0.14400000000000002,2.1,100.0,11,960.0
2017,1,5,7,30,29,345,9,0.14400000000000002,2.4000000000000004,100.0,11,960.0
2017,1,5,8,0,45,550,9,0.14400000000000002,2.8000000000000003,100.0,12,960.0
2017,1,5,8,30,55,664,9,0.14400000000000002,2.9000000000000004,100.0,12,960.0
2017,1,5,9,0,11,0,11,0.14400000000000002,3.1,100.0,13,960.0
2017,1,5,9,30,63,0,11,0.14400000000000002,3.2,100.0,13,960.0
2017,1,5,10,0,111,0,11,0.14400000000000002,3.4000000000000004,100.0,14,960.0
2017,1,5,10,30,161,2,11,0.14400000000000002,3.5,100.0,14,960.0
2017,1,5,11,0,114,0,11,0.14400000000000002,3.7,100.0,14,960.0
2017,1,5,11,30,114,0,11,0.14400000000000002,3.8000000000000003,100.0,14,960.0
2017,1,5,12,0,115,0,12,0.14400000000000002,4.0,94.55,15,960.0
2017,1,5,12,30,34,0,12,0.14400000000000002,4.2,94.52,15,960.0
2017,1,5,13,0,172,4,11,0.14400000000000002,4.4,93.29,15,960.0
2017,1,5,13,30,20,0,11,0.14400000000000002,4.5,93.28,15,960.0
2017,1,5,14,0,17,0,11,0.14400000000000002,4.6000000000000005,91.27,16,960.0
2017,1,5,14,30,20,0,11,0.14400000000000002,4.4,97.44,15,960.0
2017,1,5,15,0,15,0,11,0.14400000000000002,4.3,95.7,15,960.0
2017,1,5,15,30,11,0,11,0.14400000000000002,3.7,100.0,14,960.0
2017,1,5,16,0,6,0,11,0.14400000000000002,3.1,100.0,13,960.0
2017,1,5,16,30,2,0,9,0.14400000000000002,2.8000000000000003,100.0,12,960.0
2017,1,5,17,0,0,0,9,0.14400000000000002,2.5,100.0,12,960.0
2017,1,5,17,30,0,0,9,0.14400000000000002,2.6,100.0,12,960.0
2017,1,5,18,0,0,0,9,0.14400000000000002,2.7,100.0,12,960.0
2017,1,5,18,30,0,0,9,0.14400000000000002,2.6,100.0,12,960.0
2017,1,5,19,0,0,0,9,0.14400000000000002,2.6,100.0,12,960.0
2017,1,5,19,30,0,0,9,0.14400000000000002,2.3000000000000003,100.0,11,960.0
2017,1,5,20,0,0,0,9,0.14400000000000002,2.0,100.0,11,960.0
2017,1,5,20,30,0,0,8,0.14400000000000002,1.8,100.0,10,960.0
2017,1,5,21,0,0,0,8,0.14400000000000002,1.7000000000000002,100.0,10,960.0
2017,1,5,21,30,0,0,8,0.14400000000000002,1.5,100.0,10,960.0
2017,1,5,22,0,0,0,8,0.14400000000000002,1.3,100.0,10,960.0
2017,1,5,22,30,0,0,7,0.14400000000000002,1.1,100.0,9,960.0
2017,1,5,23,0,0,0,7,0.14400000000000002,1.0,100.0,9,960.0
2017,1,5,23,30,0,0,6,0.14400000000000002,0.9,100.0,9,960.0
2017,1,6,0,0,0,0,6,0.14400000000000002,0.8,100.0,9,960.0
2017,1,6,0,30,0,0,4,0.14400000000000002,0.8,100.0,8,960.0
2017,1,6,1,0,0,0,4,0.14400000000000002,0.9,100.0,8,960.0
2017,1,6,1,30,0,0,4,0.14400000000000002,0.9,100.0,7,960.0
2017,1,6,2,0,0,0,4,0.14400000000000002,1.0,100.0,7,960.0
2017,1,6,2,30,0,0,2,0.14400000000000002,1.0,100.0,6,960.0
2017,1,6,3,0,0,0,2,0.14400000000000002,1.1,100.0,6,960.0
2017,1,6,3,30,0,0,2,0.14400000000000002,1.1,100.0,5,960.0
2017,1,6,4,0,0,0,2,0.14400000000000002,1.2000000000000002,100.0,5,960.0
2017,1,6,4,30,0,0,2,0.14400000000000002,1.2000000000000002,100.0,4,960.0
2017,1,6,5,0,0,0,2,0.14400000000000002,1.3,100.0,4,970.0
2017,1,6,5,30,0,0,2,0.14400000000000002,1.3,100.0,4,970.0
2017,1,6,6,0,0,0,1,0.14400000000000002,1.3,96.17,4,970.0
2017,1,6,6,30,0,0,1,0.14400000000000002,1.4000000000000001,96.21000000000001,4,970.0
2017,1,6,7,0,0,0,1,0.14400000000000002,1.5,91.63,5,970.0
2017,1,6,7,30,28,436,1,0.14400000000000002,2.1,85.44,6,970.0
2017,1,6,8,0,43,628,1,0.14400000000000002,2.8000000000000003,74.55,8,970.0
2017,1,6,8,30,54,740,1,0.14400000000000002,3.0,74.58,9,970.0
2017,1,6,9,0,126,332,-1,0.14400000000000002,3.4000000000000004,56.14,10,970.0
2017,1,6,9,30,149,384,-1,0.14400000000000002,3.2,52.45,11,970.0
2017,1,6,10,0,100,699,-4,0.14400000000000002,3.0,38.95,12,970.0
2017,1,6,10,30,72,919,-4,0.14400000000000002,2.6,36.410000000000004,13,970.0
2017,1,6,11,0,72,937,-5,0.14400000000000002,2.3000000000000003,32.17,14,970.0
2017,1,6,11,30,73,945,-5,0.14400000000000002,1.9000000000000001,30.1,14,970.0
2017,1,6,12,0,71,953,-5,0.14400000000000002,1.6,27.93,15,970.0
2017,1,6,12,30,71,949,-5,0.14400000000000002,1.2000000000000002,27.92,15,970.0
2017,1,6,13,0,68,942,-5,0.14400000000000002,0.8,27.54,16,970.0
2017,1,6,13,30,66,925,-5,0.14400000000000002,0.8,27.54,16,970.0
2017,1,6,14,0,66,892,-5,0.14400000000000002,0.8,25.68,16,970.0
2017,1,6,14,30,62,854,-5,0.14400000000000002,0.7000000000000001,27.400000000000002,15,970.0
2017,1,6,15,0,57,794,-2,0.14400000000000002,0.6000000000000001,35.56,15,970.0
2017,1,6,15,30,49,712,-2,0.14400000000000002,0.4,40.6,13,970.0
2017,1,6,16,0,38,587,0,0.14400000000000002,0.2,53.410000000000004,12,970.0
2017,1,6,16,30,22,361,0,0.14400000000000002,0.2,57.160000000000004,11,970.0
2017,1,6,17,0,0,0,0,0.14400000000000002,0.2,59.63,10,970.0
2017,1,6,17,30,0,0,0,0.14400000000000002,0.30000000000000004,63.9,9,970.0
2017,1,6,18,0,0,0,0,0.14400000000000002,0.5,65.23,8,970.0
2017,1,6,18,30,0,0,0,0.14400000000000002,0.7000000000000001,69.92,7,970.0
2017,1,6,19,0,0,0,0,0.14400000000000002,1.0,68.72,7,970.0
2017,1,6,19,30,0,0,0,0.14400000000000002,1.0,73.7,7,970.0
2017,1,6,20,0,0,0,0,0.14400000000000002,1.1,70.14,7,970.0
2017,1,6,20,30,0,0,0,0.14400000000000002,1.1,70.15,6,970.0
2017,1,6,21,0,0,0,-1,0.14400000000000002,1.2000000000000002,66.48,6,970.0
2017,1,6,21,30,0,0,-1,0.14400000000000002,1.2000000000000002,66.47,6,970.0
2017,1,6,22,0,0,0,-2,0.14400000000000002,1.3,63.36,6,970.0
2017,1,6,22,30,0,0,-2,0.14400000000000002,1.3,67.97,5,970.0
2017,1,6,23,0,0,0,-2,0.14400000000000002,1.4000000000000001,64.83,5,970.0
2017,1,6,23,30,0,0,-2,0.14400000000000002,1.4000000000000001,64.81,5,970.0
2017,1,7,0,0,0,0,-3,0.14400000000000002,1.4000000000000001,61.230000000000004,5,970.0
2017,1,7,0,30,0,0,-3,0.14400000000000002,1.4000000000000001,65.73,5,970.0
2017,1,7,1,0,0,0,-4,0.14400000000000002,1.4000000000000001,62.550000000000004,5,970.0
2017,1,7,1,30,0,0,-4,0.14400000000000002,1.3,62.57,5,970.0
2017,1,7,2,0,0,0,-4,0.14400000000000002,1.3,58.410000000000004,5,970.0
2017,1,7,2,30,0,0,-4,0.14400000000000002,1.3,58.4,5,970.0
2017,1,7,3,0,0,0,-3,0.14400000000000002,1.4000000000000001,60.59,6,970.0
2017,1,7,3,30,0,0,-3,0.14400000000000002,1.2000000000000002,60.6,6,970.0
2017,1,7,4,0,0,0,-3,0.14400000000000002,1.2000000000000002,58.06,6,970.0
2017,1,7,4,30,0,0,-3,0.14400000000000002,1.0,54.19,7,970.0
2017,1,7,5,0,0,0,-3,0.14400000000000002,0.8,49.13,9,970.0
2017,1,7,5,30,0,0,-3,0.14400000000000002,0.8,49.14,8,970.0
2017,1,7,6,0,0,0,-1,0.14400000000000002,0.9,57.52,8,970.0
