Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,86715,-,-,-,34.37,-117.38,-8,1142,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2016,1,1,0,30,0,0,-13,0.183,1.6,41.910000000000004,-2,890.0
2016,1,1,1,30,0,0,-13,0.183,1.8,42.230000000000004,-2,890.0
2016,1,1,2,30,0,0,-13,0.183,1.9000000000000001,42.27,-2,890.0
2016,1,1,3,30,0,0,-13,0.183,1.9000000000000001,42.68,-3,890.0
2016,1,1,4,30,0,0,-12,0.183,1.8,43.52,-3,890.0
2016,1,1,5,30,0,0,-12,0.183,1.8,44.47,-3,890.0
2016,1,1,6,30,0,0,-12,0.183,2.1,42.14,-2,890.0
2016,1,1,7,30,26,525,-12,0.183,3.0,39.800000000000004,-1,900.0
2016,1,1,8,30,47,815,-11,0.183,3.8000000000000003,34.74,1,900.0
2016,1,1,9,30,57,924,-11,0.183,3.8000000000000003,30.62,4,900.0
2016,1,1,10,30,63,974,-11,0.183,3.3000000000000003,26.47,5,900.0
2016,1,1,11,30,66,988,-11,0.183,2.7,24.68,7,890.0
2016,1,1,12,30,66,981,-11,0.183,2.2,22.96,8,890.0
2016,1,1,13,30,63,948,-11,0.183,2.0,21.580000000000002,8,890.0
2016,1,1,14,30,57,882,-11,0.183,1.6,23.29,7,890.0
2016,1,1,15,30,45,737,-8,0.183,1.2000000000000002,36.15,5,890.0
2016,1,1,16,30,18,340,-8,0.178,1.2000000000000002,47.08,2,890.0
2016,1,1,17,30,0,0,-9,0.178,1.2000000000000002,49.39,0,890.0
2016,1,1,18,30,0,0,-9,0.178,1.2000000000000002,48.22,0,890.0
2016,1,1,19,30,0,0,-10,0.178,1.3,46.910000000000004,0,890.0
2016,1,1,20,30,0,0,-10,0.178,1.2000000000000002,46.22,0,890.0
2016,1,1,21,30,0,0,-10,0.178,1.2000000000000002,46.27,0,890.0
2016,1,1,22,30,0,0,-10,0.178,1.2000000000000002,46.22,0,890.0
2016,1,1,23,30,0,0,-10,0.178,1.2000000000000002,46.050000000000004,-1,890.0
2016,1,2,0,30,0,0,-10,0.178,1.2000000000000002,46.6,0,890.0
2016,1,2,1,30,0,0,-9,0.178,1.1,47.9,0,890.0
2016,1,2,2,30,0,0,-9,0.178,1.1,48.51,0,890.0
2016,1,2,3,30,0,0,-9,0.178,1.1,48.83,0,890.0
2016,1,2,4,30,0,0,-9,0.178,1.1,49.050000000000004,0,890.0
2016,1,2,5,30,0,0,-9,0.178,1.2000000000000002,49.07,0,890.0
2016,1,2,6,30,0,0,-9,0.178,1.2000000000000002,49.38,0,890.0
2016,1,2,7,30,29,354,-8,0.178,1.8,44.36,2,890.0
2016,1,2,8,30,59,630,-9,0.178,2.5,34.43,4,890.0
2016,1,2,9,30,149,389,-9,0.178,2.6,27.96,8,890.0
2016,1,2,10,30,224,102,-9,0.178,2.5,23.63,11,890.0
2016,1,2,11,30,217,415,-8,0.178,2.2,22.67,12,890.0
2016,1,2,12,30,70,960,-8,0.178,2.0,21.35,13,890.0
2016,1,2,13,30,68,930,-8,0.178,1.7000000000000002,21.79,13,890.0
2016,1,2,14,30,61,859,-7,0.178,1.2000000000000002,25.150000000000002,12,890.0
2016,1,2,15,30,49,707,-3,0.178,0.8,41.44,9,890.0
2016,1,2,16,30,35,0,-2,0.178,1.0,53.43,6,890.0
2016,1,2,17,30,0,0,-2,0.178,1.1,52.82,5,890.0
2016,1,2,18,30,0,0,-2,0.178,1.2000000000000002,57.35,4,890.0
2016,1,2,19,30,0,0,-3,0.178,1.3,64.54,3,890.0
2016,1,2,20,30,0,0,-3,0.178,1.3,62.56,3,890.0
2016,1,2,21,30,0,0,-3,0.178,1.2000000000000002,61.95,2,890.0
2016,1,2,22,30,0,0,-3,0.178,1.2000000000000002,66.44,2,890.0
2016,1,2,23,30,0,0,-3,0.178,1.2000000000000002,65.96000000000001,2,890.0
2016,1,3,0,30,0,0,-3,0.178,1.2000000000000002,65.38,1,890.0
2016,1,3,1,30,0,0,-3,0.178,1.2000000000000002,64.53,1,890.0
2016,1,3,2,30,0,0,-4,0.178,1.4000000000000001,68.25,1,890.0
2016,1,3,3,30,0,0,-4,0.178,1.4000000000000001,67.59,1,890.0
2016,1,3,4,30,0,0,-4,0.178,1.3,67.48,1,890.0
2016,1,3,5,30,0,0,-4,0.178,1.3,67.43,1,890.0
2016,1,3,6,30,0,0,-4,0.178,1.3,67.04,1,890.0
2016,1,3,7,30,32,229,-4,0.178,1.7000000000000002,55.61,4,890.0
